dataset,recording,location,id,width,TPlat,PAassym,fr,frLog,ratio10ms,ratio10msLog,amp,PTratio,RepSlope,RecSlope,Duration,BurstRatio,BurstRatioLog,DistFromGCtop,DistFromGCbot,ClusterDG,DistanceDG,ClusterCA13,DistanceCA13
1,5,CA1,434,0.27333333,0.73333333,0.91478127,0.28014561,-0.55261618,0.06024096,-1.22010809,0.22792879,0.19145058,0.02296513,-0.00146324,0.93333333,1.71232877,0.23358715,-60,,,0,2,4.51050145416636
1,5,molDG,263,0.41333333,0.7,0.91281372,1.32116403,0.12095674,0.03875,-1.41172829,0.31064898,0.09892045,0.0184596,-0.00288553,1.06666667,0.23191095,-0.63467875,-42,,3,11.2251717236866,,0
1,5,molDG,264,0.16333333,0.46666667,0.93861812,9.59738823,0.98215306,0.0047259,-2.32551566,0.59387732,0.2019722,0.11625069,-0.00545939,0.6,0.01174867,-1.93001121,-46,,2,14.5414360029743,,0
1,5,CA3,243,0.24333333,0.56666667,-0.39894223,4.59180023,0.66198299,0.00945626,-2.02428038,0.23359199,0.31996223,0.02491387,-0.00371751,0.8,0.00984446,-2.00680821,15,,,0,1,7.77222410000036
1,5,CA3,245,0.25333333,0.46666667,1.01455021,12.52651192,1.09783016,0.04134027,-1.38362672,0.36448362,0.39233318,0.0401798,-0.00537542,0.76666667,0.45758311,-0.33953001,9,,,0,1,1.23767993316252
1,5,CA3,247,0.23,0.3,1.00961268,12.40031718,1.09343279,0.1456892,-0.83657265,0.28711531,0.54834139,0.04653945,-0.00649616,0.53333333,0.96514745,-0.01540633,2,,,0,3,5.12321401806138
1,5,CA3,250,0.14,0.2,0.92888474,6.09178808,0.78474479,0.10903893,-0.96241841,0.63824499,0.47639373,0.13612063,-0.01330128,0.3,0.80044676,-0.09666755,-3,,,0,3,7.64788370537848
1,5,CA3,253,0.41666667,0.46666667,0.98335922,11.36879891,1.05571458,0.09069538,-1.04241483,0.28496921,0.70835966,0.03949966,-0.00731811,0.93333333,0.1933849,-0.71357743,-5,,,0,1,10.9124421219086
1,5,CA3,254,0.13666667,0.2,0.19292828,28.03928409,1.44776692,0.48018151,-0.31859457,0.42583504,0.34727865,0.09035546,-0.00690223,0.3,1.51506624,0.18043162,-7,,,0,3,4.09084161968707
1,5,CA3,408,0.19,0.7,0.79701155,0.30006235,-0.52278849,0,,0.39039871,0.14491582,0.0529034,-0.00185775,0.9,,,-4,,,0,,0
1,6,CA1,262,0.14333333,0.3,1.0662595,4.62468325,0.66508199,0.41239174,-0.38469004,0.41293505,0.28806841,0.08021864,-0.00558511,0.53333333,7.62584523,0.88228799,-67,,,0,3,3.47844805263153
1,6,CA1,272,0.18666667,0.26666667,0.80285525,3.73059522,0.57177813,0.19226957,-0.71608944,0.45759866,0.4676936,0.0823056,-0.00934682,0.43333333,4.56836799,0.65976108,-83,,,0,3,1.1464086390201
1,6,CA1,274,0.19,0.3,-0.20166522,11.05687043,1.04363222,0.01860921,-1.73027214,0.32537973,0.22002105,0.05674828,-0.00335403,0.43333333,0.10679792,-0.97143721,-89,,,0,1,5.9825040200736
1,6,CA1,275,0.17333333,0.36666667,0.55710202,10.18813266,1.00809459,0.20110821,-0.69657019,0.64785594,0.21358229,0.09646945,-0.0059619,0.46666667,0.48964521,-0.31011849,-90,,,0,3,4.64834399602775
1,6,CA1,399,0.19666667,0.36666667,1.10244322,7.8853056,0.89681853,0.05339367,-1.27251027,0.2797339,0.34982318,0.04748913,-0.00407474,0.63333333,0.5766369,-0.23909757,-76,,,0,1,2.52499182797159
1,6,CA1,400,0.25,0.46666667,1.08182526,5.21153409,0.71696558,0.08598962,-1.06555396,0.2970542,0.41023934,0.03656716,-0.00451279,0.76666667,0.22408418,-0.64958881,-73,,,0,1,1.9627025383882
1,6,CA3,258,0.25333333,0.36666667,1.08651125,8.91873845,0.95030343,0.1358468,-0.86695059,0.34270236,0.53862804,0.03557357,-0.00665657,0.56666667,1.4592207,0.16412098,2,,,0,1,5.13216279383776
2,1,CA1,101,0.19,0.43333333,-0.02216882,9.51427976,0.97837592,0.0349947,-1.45599775,0.37584552,0.23879041,0.05766616,-0.00425682,0.6,0.28779599,-0.54091526,-46,84,,0,1,2.77762350338421
2,1,CA1,104,0.25666667,0.36666667,0.94089252,8.65987348,0.93751155,0.08982873,-1.04658473,0.52240288,0.63462228,0.06914742,-0.01290211,0.63333333,0.23124061,-0.6359359,-47,85,,0,3,5.24567889834401
2,1,CA1,105,0.19666667,0.3,0.88109201,6.87553407,0.83730644,0.01690928,-1.77187493,0.30851796,0.47865906,0.05060636,-0.00587076,0.46666667,0.08345979,-1.07852273,-50,88,,0,1,3.36661459184948
2,1,CA1,138,0.29666667,0.8,-0.0595275,13.78815137,1.13950604,0.16093429,-0.79335141,0.29510778,0.08996794,0.02597321,-0.00261894,1.16666667,0.80545562,-0.09395838,-71,109,,0,2,8.17399267929991
2,1,CA1,140,0.3,0.43333333,0.93287235,15.19943332,1.1818274,0.03005197,-1.52212706,0.16208401,0.43468106,0.0173405,-0.00386793,0.9,0.10279771,-0.98801656,-73,111,,0,1,6.59250861807249
2,1,CA1,141,0.26,0.76666667,0.65970188,19.38792664,1.28753137,0.01326518,-1.87728679,0.24747932,0.26704007,0.03015991,-0.0012308,1.26666667,0.06581896,-1.18164901,-75,113,,0,1,11.7265967737296
2,1,CA1,144,0.18,0.43333333,-2.66887712,0.45330309,-0.34361132,0.48958333,-0.31017338,0.20434539,-0.05957792,0.03429685,0.00015489,0.56666667,412.5,2.61542395,-73,111,,0,2,31.2647945122604
2,1,CA1,151,0.24333333,0.26666667,1.03827667,15.01809593,1.17661487,0.06259792,-1.20344009,0.3779875,0.6379053,0.05656914,-0.00925647,0.5,0.12885607,-0.88989513,-76,114,,0,3,4.20989999716618
2,1,CA1,152,0.23333333,0.36666667,0.18703645,1.99751261,0.30048953,0.0172043,-1.76436297,0.24771738,0.31140745,0.02874824,-0.00139393,0.56666667,0.47879617,-0.31984933,-78,116,,0,1,4.76975645045813
2,1,CA1,153,0.56,0.6,0.45721582,16.26489665,1.21125131,0.0262289,-1.58122,0.32282123,0.54305255,0.03379998,0.00192903,1.16666667,0.13697493,-0.86335891,-79,117,,0,1,27.7847920669686
2,1,CA1,159,0.27333333,0.46666667,1.30924237,0.42839156,-0.36815909,0.35799523,-0.44612276,0.32990408,0.2489408,0.04213884,-0.00202979,0.7,15.76923077,1.19781051,-83,121,,0,2,4.4028752663393
2,1,CA1,165,0.18666667,0.26666667,0.98131204,34.83456719,1.54201042,0.38526871,-0.41423626,0.26279968,0.45704573,0.04478091,-0.00337219,0.43333333,1.60936588,0.20665479,-88,126,,0,3,8.23375328668612
2,1,CA1,166,0.26333333,0.46666667,0.79109085,28.05387256,1.44799282,0.0727155,-1.13837299,0.30046469,0.48673248,0.03690099,-0.00564107,0.76666667,0.00459992,-2.33724955,-93,131,,0,1,5.81047810252331
2,1,CA1,167,0.18,0.26666667,0.13109696,13.75020298,1.13830911,0.25542348,-0.59273919,0.35597897,0.36940005,0.05952922,-0.00582203,0.4,1.75004944,0.24305032,-95,133,,0,3,3.56326519427075
2,1,CA1,168,0.24666667,0.43333333,1.04269397,0.4061486,-0.39131504,0.00755668,-2.12166925,0.39498666,0.42644823,0.04367533,-0.00536155,0.7,1.63934426,0.21467016,-95,133,,0,1,5.92482795187418
2,1,CA1,169,0.24333333,0.4,0.98238087,7.41096003,0.86987447,0.07215793,-1.14171593,0.46429569,0.50881368,0.04827188,-0.00868729,0.66666667,0.23642991,-0.62629759,-95,133,,0,1,3.17214462550782
2,1,CA1,170,0.22,0.36666667,0.06343411,38.37549586,1.584054,0.28806162,-0.54051459,0.30675715,0.47566357,0.04093968,-0.00598184,0.53333333,0.86917966,-0.06089045,-96,134,,0,3,8.17309968742076
2,1,CA1,172,0.31666667,0.4,0.71931601,3.52671095,0.54736987,0.05897509,-1.22933137,0.32035094,0.70275778,0.03100628,-0.00702273,0.66666667,1.66865316,0.22236607,-98,136,,0,1,5.74045667950988
2,1,CA1,173,0.27,0.36666667,1.14408529,29.91479479,1.47588603,0.18624574,-0.72991365,0.42258453,0.66786277,0.05191131,-0.00949195,0.56666667,0.30064474,-0.52194638,-98,136,,0,3,6.28628024765695
2,1,CA1,285,0.36,0.56666667,-3.96346569,14.35696435,1.15706262,0.026063,-1.58397554,0.20088981,-0.07395814,0.01611839,-0.00109628,0.83333333,0.16363146,-0.78613319,-68,106,,0,2,52.7834605315644
2,1,CA1,286,0.17333333,0.36666667,0.72141302,0.6870138,-0.16303454,0.23502304,-0.62888956,0.23079813,0.15020573,0.04033041,-0.00142008,0.53333333,5.88235294,0.76955108,-76,114,,0,2,5.74344892822108
2,1,DG,30,0.15,0.26666667,0.5412153,10.5273531,1.02231919,0.55374437,-0.25669068,0.67872894,0.32197034,0.12789643,-0.01051294,0.43333333,1.05016587,0.0212579,34,4,2,8.75591466639217,,0
2,1,DG,31,0.16333333,0.26666667,0.9465971,3.70347753,0.56860971,0.12397373,-0.90667034,0.27381462,0.27481735,0.05203737,-0.00298621,0.43333333,1.26718213,0.10283904,34,4,2,8.2280694592571,,0
2,1,DG,33,0.14666667,0.16666667,1.14484501,19.5196298,1.29047158,0.1452381,-0.83791946,0.32714924,0.62786013,0.07353678,-0.01073484,0.33333333,0.15621069,-0.80628926,34,4,2,4.01043751663922,,0
2,1,DG,34,0.24333333,0.43333333,0.61629629,17.49413944,1.24289258,0.0357081,-1.4472332,0.25101936,0.33269182,0.03623659,-0.00319128,0.6,0.08505404,-1.07030504,30,8,4,1.90346024430827,,0
2,1,DG,36,0.27,0.6,0.0981287,33.16581617,1.52069069,0.04438023,-1.35281047,0.33821869,0.40530169,0.02886349,-0.00509142,0.73333333,0.02526176,-1.59753632,29,9,4,2.83477844879183,,0
2,1,DG,38,0.25333333,0.36666667,1.08376765,2.94587068,0.46921368,0.42970222,-0.3668324,0.27312461,0.31297255,0.03580813,-0.00218457,0.6,22.69595177,1.3559484,26,12,3,2.90756487796371,,0
2,1,DG,39,0.30333333,0.76666667,0.17887957,9.01852611,0.95513557,0.31155316,-0.50646785,0.24089167,0.20410927,0.02388055,-0.00150116,1.06666667,5.89417715,0.77042318,23,15,3,7.77820293260849,,0
2,1,DG,40,0.39,0.5,-2.49011445,8.24538253,0.91621081,0.20849278,-0.68090898,0.09522918,-0.17984599,0.01020888,0.00065513,0.86666667,4.43100065,0.64650181,22,16,3,26.2794825504722,,0
2,1,DG,42,0.28,0.26666667,1.061674,5.53706409,0.74327955,0.24151889,-0.6170489,0.47164917,0.52370018,0.06642873,-0.00741067,0.53333333,7.7876377,0.89140574,21,17,2,4.92386081265951,,0
2,1,DG,43,0.22666667,0.26666667,0.97669673,5.74110732,0.75899567,0.0575906,-1.23964842,0.43308011,0.65632331,0.075746,-0.01168887,0.63333333,0.11936023,-0.92314036,20,18,2,2.78298882403547,,0
2,1,DG,47,0.27666667,0.66666667,0.80732578,3.78731681,0.57833164,0.43599196,-0.36052152,0.35046545,0.2571924,0.03934759,-0.00342451,0.9,40.77720207,1.61041742,18,20,3,2.65232129291495,,0
2,1,DG,48,0.21,0.5,1.03533769,12.53796211,1.09822695,0.0016094,-2.7933363,0.44828084,0.25573143,0.06891093,-0.00449855,0.7,0.0159625,-1.79689902,17,21,4,7.10829696938244,,0
2,1,DG,52,0.15333333,0.23333333,0.28788015,22.2755135,1.34782772,0.19243659,-0.71571234,0.37915024,0.46729061,0.07523826,-0.00809149,0.36666667,0.42990868,-0.36662379,11,27,2,2.5662787385636,,0
2,1,DG,53,0.12,0.3,0.70096457,11.65440673,1.06649017,0.43158989,-0.36492874,0.66349912,0.24569711,0.11746457,-0.00828584,0.43333333,6.97081575,0.8432836,11,27,2,9.35536869983017,,0
2,1,DG,60,0.28666667,0.46666667,1.1022383,1.26566414,0.10231848,0.38461538,-0.41497335,0.32333392,0.40360072,0.03769564,-0.00461446,0.7,85.2739726,1.9308165,10,28,3,2.09538172646016,,0
2,1,DG,61,0.27666667,0.36666667,0.99703252,2.86049275,0.45644085,0.02145594,-1.66845248,0.33304024,2.29969072,0.01416248,-0.01685815,0.63333333,0.36791759,-0.43424945,2,36,2,89.4176111325505,,0
2,1,DG,64,0.16333333,0.56666667,-0.3890686,1.55012911,0.19036787,0.08942308,-1.04855039,0.33912277,0.1834473,0.05697703,-0.00362375,0.7,2.78688525,0.44511909,5,33,3,4.72159620282643,,0
2,1,DG,68,0.16,0.63333333,-0.31238043,2.8319409,0.45208419,0.08196721,-1.08635983,0.46879125,0.14087522,0.06917436,-0.00308098,0.76666667,1.22523462,0.08821926,4,34,3,8.03463146866804,,0
2,1,DG,73,0.16333333,0.26666667,1.02128065,2.92681438,0.46639518,0.00411899,-2.38520893,0.51040918,0.22165395,0.11241452,-0.0059595,0.4,0.0660502,-1.18012588,3,35,2,9.37347734962218,,0
2,1,DG,77,0.29666667,0.6,-0.63636404,7.03968902,0.84755347,0.01135371,-1.94486213,0.29486966,0.06716856,0.0275275,-0.00055069,0.83333333,0.0678058,-1.16873313,2,36,4,5.96229384315568,,0
2,1,DG,81,0.35,0.53333333,1.02273679,0.41250417,-0.38457166,0.26600985,-0.57510228,0.4173761,0.61427468,0.02375002,-0.00583409,0.9,4.86111111,0.68673555,5,33,3,5.6526800752145,,0
2,1,DG,279,0.23,0.43333333,1.06173325,1.39473741,0.14449245,0.05083515,-1.2938359,0.3158161,0.34179601,0.0438165,-0.00297804,0.73333333,2.66106443,0.42505539,39,-1,3,1.74019009671181,,0
2,1,DG,300,0.25333333,0.46666667,1.0560869,0.42219788,-0.37448396,0.34951456,-0.45653472,0.30731764,0.35696518,0.03829041,-0.00307295,0.76666667,7.70491803,0.88676802,4,34,3,1.44770666020318,,0
2,2,CA1,71,0.35,0.36666667,0.69323117,3.38665328,0.52977074,0.01224227,-1.91213812,0.26891887,7.11483955,0.01032446,-0.01370867,0.56666667,0.06327779,-1.1987487,-78,,,0,4,0
2,2,CA1,72,0.17666667,0.2,0.92037439,11.87187728,1.0745194,0.11601906,-0.93547065,0.4800244,0.62888432,0.09523372,-0.01117471,0.36666667,0.15473192,-0.81042009,-71,,,0,3,2.00578243736929
2,2,CA1,74,0.26666667,0.56666667,0.60391498,11.6963764,1.06805134,0.11319149,-0.94618623,0.17373939,0.30780855,0.02066743,-0.00219394,0.9,0.2823882,-0.54915346,-71,,,0,2,5.72536161802125
2,2,CA1,75,0.35333333,0.6,-0.63371086,0.96756254,-0.01432095,0.01934016,-1.71353995,0.12338606,0.14770648,0.01212394,-0.00066057,0.86666667,1.72413793,0.23657201,-64,,,0,2,9.19399351964728
2,2,CA1,89,0.29666667,0.56666667,1.07351935,0.87265045,-0.05915968,0.08260325,-1.08300284,0.37633526,0.24297298,0.03996937,-0.0013788,0.9,5.92885375,0.77297074,-82,,,0,2,2.53226689261465
2,2,CA1,91,0.23,0.33333333,1.11592066,0.80062383,-0.09657149,0.0013624,-2.86569606,0.2552824,0.41892233,0.03467001,-0.0041004,0.6,0.23041475,-0.63748973,-79,,,0,1,8.76088726888569
2,2,CA1,92,0.16,0.3,1.00633073,41.14526313,1.61431984,0.33386214,-0.47643283,0.36973962,0.41213897,0.06733774,-0.00675273,0.53333333,0.93629366,-0.02858792,-87,,,0,3,3.72202820460032
2,2,CA1,93,0.20333333,0.43333333,0.68334377,24.15333822,1.38297716,0.02482541,-1.60510355,0.3243525,0.31912279,0.04739704,-0.00429761,0.56666667,0.0241792,-1.61655803,-87,,,0,1,2.80228611987785
2,2,CA1,94,0.21,0.26666667,1.1382668,1.43728743,0.15754363,0.2,-0.69897,0.57971942,0.40036881,0.09637725,-0.00713408,0.5,5.04469987,0.70283533,-94,,,0,3,4.31703470719409
2,2,CA1,98,0.25666667,0.4,1.16041803,1.93738891,0.28721681,0.24859393,-0.60450949,0.51273167,0.3291322,0.04670756,-0.00663369,0.63333333,25.43859649,1.40549315,-95,,,0,2,8.36690760526298
2,2,CA1,181,0.17333333,0.3,1.10422361,0.54058726,-0.26713419,0.01322751,-1.8785218,0.26666579,1.7635206,0.03316644,-0.01438696,0.4,0.94339623,-0.02530587,-62,,,0,3,30.5647439066265
2,2,CA1,186,0.19666667,0.3,0.97710979,4.63441551,0.66599497,0.02102528,-1.67725826,0.38306302,0.30807278,0.06328849,-0.00444659,0.46666667,0.26504521,-0.57668003,-82,,,0,1,2.92499466288626
2,2,CA1,205,0.17,0.23333333,0.83763546,0.44450664,-0.35212174,0.04738155,-1.32439077,0.39607191,0.63114637,0.07195763,-0.01106449,0.4,4.47761194,0.65104645,-82,,,0,3,5.89889158833871
2,2,CA1,211,0.22666667,0.4,1.02737963,0.95378521,-0.02054941,0.003125,-2.50514998,0.41076344,0.19933335,0.05920545,-0.00176506,0.66666667,0.31746032,-0.49831055,-95,,,0,1,5.00262421650702
2,2,CA1,212,0.43333333,0.56666667,-2.42951226,0.73280005,-0.13501451,0.01339286,-1.87312676,0.39180955,0.36151361,0.0276043,-0.00265425,0.63333333,0.64102564,-0.1931246,-68,,,0,2,28.2514291203387
2,2,molDG,54,0.19,0.3,0.95644623,1.42254627,0.1530664,0.11102603,-0.95457517,0.6143049,0.36180559,0.10188017,-0.01217173,0.5,5.68181818,0.75448733,-39,,2,5.61007809821999,,0
2,2,molDG,55,0.18,0.26666667,0.66611558,0.7610383,-0.11859348,0.06896552,-1.161368,0.64825392,0.32915774,0.10906053,-0.00892669,0.43333333,4.73933649,0.67571754,-39,,2,7.17925885036794,,0
2,2,molDG,57,0.24333333,0.53333333,1.03630912,2.71690979,0.43407522,0.00121704,-2.91469567,0.47644019,0.26052585,0.05631096,-0.00338612,0.8,0.04643244,-1.33317849,-47,,4,7.36694094026828,,0
2,2,molDG,180,0.17333333,0.26666667,0.5711081,0.56624495,-0.24699566,0.06589147,-1.18117078,0.65382564,0.33100691,0.11053929,-0.00940001,0.4,2.61437908,0.41736856,-39,,2,7.69283887638971,,0
2,2,DG,1,0.19666667,0.46666667,-0.82261878,1.16783012,0.06737967,0.27542857,-0.55999101,0.117182,0.080526,0.01693052,-0.00076651,0.56666667,16.25,1.21085337,10,,3,10.42183573533,,0
2,2,DG,8,0.16333333,0.2,1.05348766,9.70466049,0.98698035,0.06924026,-1.15964128,0.43618035,1.32290971,0.08847392,-0.02511184,0.4,0.05144695,-1.28864041,25,,2,33.8811689103455,,0
2,2,DG,9,0.2,0.4,0.45321286,13.36608505,1.12600422,0.01644415,-1.78398844,0.25790241,0.42716074,0.03496146,-0.00471186,0.53333333,0.20153672,-0.69564582,24,,4,2.97893177376724,,0
2,2,DG,12,0.46333333,0.73333333,0.5530228,25.74446161,1.41068381,0.06133491,-1.21229226,0.16941886,0.40507612,0.00743602,-0.00178933,1.3,0.04837902,-1.31534295,18,,4,19.5919826941469,,0
2,2,DG,17,0.4,0.6,-0.89461207,0.43861999,-0.35791158,0.3630363,-0.44004994,0.07865037,0.09862751,0.00441517,-0.00053609,0.83333333,10.02994012,1.00129834,18,,3,14.2720623196144,,0
2,2,DG,23,0.23,0.36666667,1.15306544,0.49390991,-0.30635226,0.09598214,-1.01780956,0.47335196,0.37749985,0.07601687,0.00037456,0.66666667,1.92307692,0.28399666,13,,3,6.82107089806605,,0
2,2,DG,25,0.37666667,0.7,1.02598381,3.44524707,0.53722037,0.02698413,-1.56889163,0.41130251,0.49344721,0.01598091,-0.00561145,1.03333333,0.21777003,-0.66200188,10,,4,7.28038668195146,,0
2,2,DG,26,0.16,0.26666667,0.34368494,37.14762061,1.569931,0.30595988,-0.51433552,0.5004161,0.50591266,0.09141328,-0.01117408,0.4,0.65149207,-0.18609086,9,,2,3.44004913302212,,0
2,2,DG,27,0.26,0.6,0.94406664,2.55200305,0.40688119,0.32139094,-0.49296637,0.29232904,0.26222798,0.03667537,-0.00285966,0.76666667,18.67995019,1.27137571,10,,3,0.948881762853232,,0
2,2,DG,31,0.20333333,0.26666667,1.05502284,1.27956905,0.10706373,0.03454715,-1.46158775,0.52620888,0.34941569,0.08823616,-0.00716875,0.53333333,2.26415094,0.35490538,5,,2,3.68240397621116,,0
2,2,DG,38,0.22333333,0.3,1.03783894,30.8789761,1.48966289,0.29035669,-0.53706816,0.49690646,0.53330952,0.0678997,-0.01012828,0.56666667,0.86630682,-0.06232827,2,,2,3.81448234851505,,0
2,2,DG,173,0.37333333,0.6,-2.01639414,0.72114593,-0.14197684,0.03164557,-1.49968708,0.21930966,0.31056148,0.01357139,-0.00160252,0.63333333,0.79575597,-0.0992201,14,,3,14.7485061413058,,0
2,2,DG,178,0.20666667,0.33333333,0.81502086,0.63524769,-0.1970569,0.04148472,-1.38211188,0.3366856,0.21021764,0.0516315,-0.00193946,0.5,1.45631068,0.16325403,2,,3,6.32573189500294,,0
2,3,Oriens,103,0.17,0.26666667,0.41237506,1.11752938,0.04825895,0.00877193,-2.05690485,0.58764869,0.13119283,0.11810777,0.00126528,0.4,0.29239766,-0.53402611,-126,,,0,3,14.7681302775878
2,3,CA1,82,0.31,0.86666667,0.28771174,14.91148399,1.17352087,0.01927959,-1.71490212,0.21305457,0.23511928,0.0216083,-0.00137571,1.13333333,0.1205823,-0.91871643,-71,,,0,1,13.0109828045069
2,3,CA1,92,0.16666667,0.26666667,0.71165788,27.63143176,1.44140339,0.12809236,-0.89247678,0.24758658,0.61005151,0.04444912,-0.0062189,0.43333333,0.16789792,-0.77495469,-73,,,0,3,6.73574470270072
2,3,CA1,96,0.29,0.53333333,1.02342212,3.99516856,0.60153511,0.00489796,-2.30998484,0.43694735,0.40519002,0.07026884,-0.00734468,0.83333333,0.09901535,-1.00429748,-79,,,0,1,3.61500230836345
2,3,CA1,97,0.20666667,0.23333333,1.09843791,24.66357533,1.39205603,0.17231986,-0.76366467,0.34061876,0.47671434,0.06095433,-0.00546963,0.43333333,0.66160661,-0.17940016,-78,,,0,3,3.55320664318315
2,3,CA1,164,0.26,0.66666667,0.96232504,1.44306013,0.15928443,0.04284621,-1.36808756,0.35944957,0.19425751,0.03537707,-0.00275571,0.9,1.85758514,0.26894873,-58,,,0,2,2.75250692756431
2,3,molDG,64,0.20333333,0.43333333,1.0665096,5.40783696,0.73302359,0.13510253,-0.86933651,0.42035502,0.34327155,0.05772171,-0.00589472,0.63333333,0.22994605,-0.63837404,-41,,4,4.23344049192019,,0
2,3,DG,3,0.17333333,0.43333333,0.86588663,10.84787017,1.03534448,0.05663204,-1.24693778,0.18728016,0.55621791,0.02517074,-0.00416713,0.53333333,0.18267531,-0.73832015,24,,4,5.67102343741946,,0
2,3,DG,6,0.20666667,0.3,1.08676183,7.6004096,0.880837,0.01154998,-1.93741882,0.40364033,0.62569278,0.07074145,-0.01141114,0.6,0.06242197,-1.20466251,29,,2,4.75973314616126,,0
2,3,DG,12,0.19666667,0.26666667,1.08669508,7.63344136,0.88272037,0.00470353,-2.32757564,0.24819624,0.79656708,0.04300307,-0.00756249,0.46666667,0.03859514,-1.41346741,21,,4,11.9586104493717,,0
2,3,DG,13,0.12333333,0.2,0.46631655,17.70027835,1.2479801,0.04560059,-1.34102951,0.74304605,0.2168514,0.15831695,-0.00699852,0.33333333,0.05894875,-1.22952542,19,,2,16.3400780334449,,0
2,3,DG,15,0.12333333,0.23333333,0.5460611,1.66236485,0.22072635,0.04387688,-1.35776423,0.38181752,0.47096524,0.07874875,-0.00922259,0.33333333,0.42219542,-0.37448649,18,,2,2.27814179205408,,0
2,3,DG,41,0.15,0.3,0.29393715,0.74362196,-0.12864779,0.41025641,-0.38694462,0.31699422,0.09826417,0.05891609,-0.00050352,0.43333333,76.31578947,1.8826144,3,,3,10.7948705072194,,0
2,3,DG,161,0.26,0.66666667,0.90148491,0.37982931,-0.42041153,0.125,-0.90308999,0.28225404,0.1839308,0.02706944,-0.00204967,0.86666667,8.66141732,0.93758896,29,,3,2.95430556421298,,0
2,4,CA1,68,0.16666667,0.3,1.00936389,23.14917195,1.36453546,0.02717936,-1.5657607,0.34168148,0.49412969,0.06603915,-0.00780842,0.53333333,0.0091202,-2.03999543,-67,,,0,1,6.73180927551036
2,4,CA1,69,0.27333333,0.6,-0.51462334,0.71881703,-0.14338164,0.21417565,-0.6692299,0.24597242,0.13338701,0.03136864,-0.00116985,0.8,5.79710145,0.7632109,-54,,,0,2,2.42190379269563
2,4,CA1,75,0.30666667,0.53333333,0.31133294,10.4260924,1.01812157,0.02578797,-1.58858292,0.30562067,0.27521354,0.03628894,-0.00325953,0.76666667,0.15063137,-0.82208457,-62,,,0,1,2.42298457298884
2,4,CA1,78,0.24666667,0.7,-0.26260248,1.28985531,0.11054099,0.14161599,-0.84888772,0.34993997,0.18084729,0.04049692,-0.0026134,0.83333333,5.86419753,0.76820859,-58,,,0,2,1.60560059964184
2,4,CA1,79,0.25333333,0.6,0.48387527,0.60097875,-0.22114088,0.21072089,-0.67629241,0.22217225,0.2627326,0.02427614,-0.00233179,0.76666667,10.79545455,1.03324093,-60,,,0,2,1.20268398767872
2,4,CA1,86,0.28666667,0.56666667,0.76109773,0.52090273,-0.28324337,0.01495726,-1.82514781,0.24836002,0.34501055,0.02862303,-0.00328703,0.76666667,0.43478261,-0.36172784,-73,,,0,1,5.67255148352442
2,4,CA1,91,0.23333333,0.26666667,0.99173278,50.58762024,1.70404425,0.32649984,-0.48611703,0.30490959,0.74113065,0.04533792,-0.00772433,0.56666667,0.63254561,-0.19890816,-75,,,0,3,8.08909783012296
2,4,CA1,176,0.28333333,0.6,-0.54784596,0.60084326,-0.22123881,0.17712177,-0.75172805,0.19635084,0.12251576,0.02370597,-0.00085415,0.8,16,1.20411998,-54,,,0,2,3.67310804502298
2,4,CA1,177,0.20666667,0.66666667,-0.11756,4.15799082,0.61888353,0.00745275,-2.12768316,0.44635269,0.14544715,0.05926482,-0.00278348,0.8,0.04359198,-1.36059341,-62,,,0,1,5.11804653681661
2,4,CA1,178,0.23333333,0.23333333,1.10529566,2.3026598,0.36222978,0.07892204,-1.1028017,0.23001629,0.618406,0.04694146,-0.00321738,0.53333333,3.52865697,0.54760944,-58,,,0,1,8.41001409867674
2,4,CA1,181,0.25666667,0.63333333,-0.25678903,0.61224709,-0.21307327,0.02355072,-1.62799573,0.22978325,0.08539194,0.02641511,-0.00085694,0.73333333,1.29032258,0.1106983,-58,,,0,2,4.55603547732258
2,4,CA1,184,0.28,0.6,0.94667929,0.48148198,-0.31741996,0.04176334,-1.37920477,0.24090755,0.37085459,0.02402919,-0.00348861,0.8,0.39370079,-0.40483372,-73,,,0,2,4.45870740357303
2,4,CA1,195,0.29333333,0.6,0.22393364,0.36358349,-0.43939584,0.0398773,-1.39927425,0.39320982,0.26150835,0.04791417,-0.0042329,0.83333333,1.6025641,0.20481541,-62,,,0,2,3.5737825405691
2,4,DG,8,0.29666667,0.56666667,0.83784193,0.94050172,-0.02664041,0.02830189,-1.54818461,0.16949804,0.38257784,0.018996,-0.00245197,0.8,1.71428571,0.23408321,19,,3,4.87817747813245,,0
2,4,DG,10,0.20333333,0.6,1.00058258,0.58188062,-0.23516611,0,,0.38383624,0.25372607,0.05830884,-0.0042347,0.83333333,,,25,,,0,,0
2,4,DG,12,0.1,0.16666667,0.69741958,8.93719536,0.95120125,0.23983688,-0.62008403,0.83678019,0.24234694,0.17773977,-0.01080609,0.23333333,0.58981233,-0.22928615,23,,2,24.1546994346105,,0
